city_id,city,state_id,state,country_id,country,country_code,phone_code
1,Bombuflat,1,Andaman and Nicobar Islands,101,India,IN,91
2,Garacharma,1,Andaman and Nicobar Islands,101,India,IN,91
3,Port Blair,1,Andaman and Nicobar Islands,101,India,IN,91
4,Rangat,1,Andaman and Nicobar Islands,101,India,IN,91
5,Addanki,2,Andhra Pradesh,101,India,IN,91
6,Adivivaram,2,Andhra Pradesh,101,India,IN,91
7,Adoni,2,Andhra Pradesh,101,India,IN,91
8,Aganampudi,2,Andhra Pradesh,101,India,IN,91
9,Ajjaram,2,Andhra Pradesh,101,India,IN,91
10,Akividu,2,Andhra Pradesh,101,India,IN,91
11,Akkarampalle,2,Andhra Pradesh,101,India,IN,91
12,Akkayapalle,2,Andhra Pradesh,101,India,IN,91
13,Akkireddipalem,2,Andhra Pradesh,101,India,IN,91
14,Alampur,2,Andhra Pradesh,101,India,IN,91
15,Amalapuram,2,Andhra Pradesh,101,India,IN,91
16,Amudalavalasa,2,Andhra Pradesh,101,India,IN,91
17,Amur,2,Andhra Pradesh,101,India,IN,91
18,Anakapalle,2,Andhra Pradesh,101,India,IN,91
19,Anantapur,2,Andhra Pradesh,101,India,IN,91
20,Andole,2,Andhra Pradesh,101,India,IN,91
21,Atmakur,2,Andhra Pradesh,101,India,IN,91
22,Attili,2,Andhra Pradesh,101,India,IN,91
23,Avanigadda,2,Andhra Pradesh,101,India,IN,91
24,Badepalli,2,Andhra Pradesh,101,India,IN,91
25,Badvel,2,Andhra Pradesh,101,India,IN,91
26,Balapur,2,Andhra Pradesh,101,India,IN,91
27,Bandarulanka,2,Andhra Pradesh,101,India,IN,91
28,Banganapalle,2,Andhra Pradesh,101,India,IN,91
29,Bapatla,2,Andhra Pradesh,101,India,IN,91
30,Bapulapadu,2,Andhra Pradesh,101,India,IN,91
31,Belampalli,2,Andhra Pradesh,101,India,IN,91
32,Bestavaripeta,2,Andhra Pradesh,101,India,IN,91
33,Betamcherla,2,Andhra Pradesh,101,India,IN,91
34,Bhattiprolu,2,Andhra Pradesh,101,India,IN,91
35,Bhimavaram,2,Andhra Pradesh,101,India,IN,91
36,Bhimunipatnam,2,Andhra Pradesh,101,India,IN,91
37,Bobbili,2,Andhra Pradesh,101,India,IN,91
38,Bombuflat,2,Andhra Pradesh,101,India,IN,91
39,Bommuru,2,Andhra Pradesh,101,India,IN,91
40,Bugganipalle,2,Andhra Pradesh,101,India,IN,91
41,Challapalle,2,Andhra Pradesh,101,India,IN,91
42,Chandur,2,Andhra Pradesh,101,India,IN,91
43,Chatakonda,2,Andhra Pradesh,101,India,IN,91
44,Chemmumiahpet,2,Andhra Pradesh,101,India,IN,91
45,Chidiga,2,Andhra Pradesh,101,India,IN,91
46,Chilakaluripet,2,Andhra Pradesh,101,India,IN,91
47,Chimakurthy,2,Andhra Pradesh,101,India,IN,91
48,Chinagadila,2,Andhra Pradesh,101,India,IN,91
49,Chinagantyada,2,Andhra Pradesh,101,India,IN,91
50,Chinnachawk,2,Andhra Pradesh,101,India,IN,91
51,Chintalavalasa,2,Andhra Pradesh,101,India,IN,91
52,Chipurupalle,2,Andhra Pradesh,101,India,IN,91
53,Chirala,2,Andhra Pradesh,101,India,IN,91
54,Chittoor,2,Andhra Pradesh,101,India,IN,91
55,Chodavaram,2,Andhra Pradesh,101,India,IN,91
56,Choutuppal,2,Andhra Pradesh,101,India,IN,91
57,Chunchupalle,2,Andhra Pradesh,101,India,IN,91
58,Cuddapah,2,Andhra Pradesh,101,India,IN,91
59,Cumbum,2,Andhra Pradesh,101,India,IN,91
60,Darnakal,2,Andhra Pradesh,101,India,IN,91
61,Dasnapur,2,Andhra Pradesh,101,India,IN,91
62,Dauleshwaram,2,Andhra Pradesh,101,India,IN,91
63,Dharmavaram,2,Andhra Pradesh,101,India,IN,91
64,Dhone,2,Andhra Pradesh,101,India,IN,91
65,Dommara Nandyal,2,Andhra Pradesh,101,India,IN,91
66,Dowlaiswaram,2,Andhra Pradesh,101,India,IN,91
67,East Godavari Dist.,2,Andhra Pradesh,101,India,IN,91
68,Eddumailaram,2,Andhra Pradesh,101,India,IN,91
69,Edulapuram,2,Andhra Pradesh,101,India,IN,91
70,Ekambara kuppam,2,Andhra Pradesh,101,India,IN,91
71,Eluru,2,Andhra Pradesh,101,India,IN,91
72,Enikapadu,2,Andhra Pradesh,101,India,IN,91
73,Fakirtakya,2,Andhra Pradesh,101,India,IN,91
74,Farrukhnagar,2,Andhra Pradesh,101,India,IN,91
75,Gaddiannaram,2,Andhra Pradesh,101,India,IN,91
76,Gajapathinagaram,2,Andhra Pradesh,101,India,IN,91
77,Gajularega,2,Andhra Pradesh,101,India,IN,91
78,Gajuvaka,2,Andhra Pradesh,101,India,IN,91
79,Gannavaram,2,Andhra Pradesh,101,India,IN,91
80,Garacharma,2,Andhra Pradesh,101,India,IN,91
81,Garimellapadu,2,Andhra Pradesh,101,India,IN,91
82,Giddalur,2,Andhra Pradesh,101,India,IN,91
83,Godavarikhani,2,Andhra Pradesh,101,India,IN,91
84,Gopalapatnam,2,Andhra Pradesh,101,India,IN,91
85,Gopalur,2,Andhra Pradesh,101,India,IN,91
86,Gorrekunta,2,Andhra Pradesh,101,India,IN,91
87,Gudivada,2,Andhra Pradesh,101,India,IN,91
88,Gudur,2,Andhra Pradesh,101,India,IN,91
89,Guntakal,2,Andhra Pradesh,101,India,IN,91
90,Guntur,2,Andhra Pradesh,101,India,IN,91
91,Guti,2,Andhra Pradesh,101,India,IN,91
92,Hindupur,2,Andhra Pradesh,101,India,IN,91
93,Hukumpeta,2,Andhra Pradesh,101,India,IN,91
94,Ichchapuram,2,Andhra Pradesh,101,India,IN,91
95,Isnapur,2,Andhra Pradesh,101,India,IN,91
96,Jaggayyapeta,2,Andhra Pradesh,101,India,IN,91
97,Jallaram Kamanpur,2,Andhra Pradesh,101,India,IN,91
98,Jammalamadugu,2,Andhra Pradesh,101,India,IN,91
99,Jangampalli,2,Andhra Pradesh,101,India,IN,91
100,Jarjapupeta,2,Andhra Pradesh,101,India,IN,91
101,Kadiri,2,Andhra Pradesh,101,India,IN,91
102,Kaikalur,2,Andhra Pradesh,101,India,IN,91
103,Kakinada,2,Andhra Pradesh,101,India,IN,91
104,Kallur,2,Andhra Pradesh,101,India,IN,91
105,Kalyandurg,2,Andhra Pradesh,101,India,IN,91
106,Kamalapuram,2,Andhra Pradesh,101,India,IN,91
107,Kamareddi,2,Andhra Pradesh,101,India,IN,91
108,Kanapaka,2,Andhra Pradesh,101,India,IN,91
109,Kanigiri,2,Andhra Pradesh,101,India,IN,91
110,Kanithi,2,Andhra Pradesh,101,India,IN,91
111,Kankipadu,2,Andhra Pradesh,101,India,IN,91
112,Kantabamsuguda,2,Andhra Pradesh,101,India,IN,91
113,Kanuru,2,Andhra Pradesh,101,India,IN,91
114,Karnul,2,Andhra Pradesh,101,India,IN,91
115,Katheru,2,Andhra Pradesh,101,India,IN,91
116,Kavali,2,Andhra Pradesh,101,India,IN,91
117,Kazipet,2,Andhra Pradesh,101,India,IN,91
118,Khanapuram Haveli,2,Andhra Pradesh,101,India,IN,91
119,Kodar,2,Andhra Pradesh,101,India,IN,91
120,Kollapur,2,Andhra Pradesh,101,India,IN,91
121,Kondapalem,2,Andhra Pradesh,101,India,IN,91
122,Kondapalle,2,Andhra Pradesh,101,India,IN,91
123,Kondukur,2,Andhra Pradesh,101,India,IN,91
124,Kosgi,2,Andhra Pradesh,101,India,IN,91
125,Kothavalasa,2,Andhra Pradesh,101,India,IN,91
126,Kottapalli,2,Andhra Pradesh,101,India,IN,91
127,Kovur,2,Andhra Pradesh,101,India,IN,91
128,Kovurpalle,2,Andhra Pradesh,101,India,IN,91
129,Kovvur,2,Andhra Pradesh,101,India,IN,91
130,Krishna,2,Andhra Pradesh,101,India,IN,91
131,Kuppam,2,Andhra Pradesh,101,India,IN,91
132,Kurmannapalem,2,Andhra Pradesh,101,India,IN,91
133,Kurnool,2,Andhra Pradesh,101,India,IN,91
134,Lakshettipet,2,Andhra Pradesh,101,India,IN,91
135,Lalbahadur Nagar,2,Andhra Pradesh,101,India,IN,91
136,Machavaram,2,Andhra Pradesh,101,India,IN,91
137,Macherla,2,Andhra Pradesh,101,India,IN,91
138,Machilipatnam,2,Andhra Pradesh,101,India,IN,91
139,Madanapalle,2,Andhra Pradesh,101,India,IN,91
140,Madaram,2,Andhra Pradesh,101,India,IN,91
141,Madhuravada,2,Andhra Pradesh,101,India,IN,91
142,Madikonda,2,Andhra Pradesh,101,India,IN,91
143,Madugule,2,Andhra Pradesh,101,India,IN,91
144,Mahabubnagar,2,Andhra Pradesh,101,India,IN,91
145,Mahbubabad,2,Andhra Pradesh,101,India,IN,91
146,Malkajgiri,2,Andhra Pradesh,101,India,IN,91
147,Mamilapalle,2,Andhra Pradesh,101,India,IN,91
148,Mancheral,2,Andhra Pradesh,101,India,IN,91
149,Mandapeta,2,Andhra Pradesh,101,India,IN,91
150,Mandasa,2,Andhra Pradesh,101,India,IN,91
151,Mangalagiri,2,Andhra Pradesh,101,India,IN,91
152,Manthani,2,Andhra Pradesh,101,India,IN,91
153,Markapur,2,Andhra Pradesh,101,India,IN,91
154,Marturu,2,Andhra Pradesh,101,India,IN,91
155,Metpalli,2,Andhra Pradesh,101,India,IN,91
156,Mindi,2,Andhra Pradesh,101,India,IN,91
157,Mirpet,2,Andhra Pradesh,101,India,IN,91
158,Moragudi,2,Andhra Pradesh,101,India,IN,91
159,Mothugudam,2,Andhra Pradesh,101,India,IN,91
160,Nagari,2,Andhra Pradesh,101,India,IN,91
161,Nagireddipalle,2,Andhra Pradesh,101,India,IN,91
162,Nandigama,2,Andhra Pradesh,101,India,IN,91
163,Nandikotkur,2,Andhra Pradesh,101,India,IN,91
164,Nandyal,2,Andhra Pradesh,101,India,IN,91
165,Narasannapeta,2,Andhra Pradesh,101,India,IN,91
166,Narasapur,2,Andhra Pradesh,101,India,IN,91
167,Narasaraopet,2,Andhra Pradesh,101,India,IN,91
168,Narayanavanam,2,Andhra Pradesh,101,India,IN,91
169,Narsapur,2,Andhra Pradesh,101,India,IN,91
170,Narsingi,2,Andhra Pradesh,101,India,IN,91
171,Narsipatnam,2,Andhra Pradesh,101,India,IN,91
172,Naspur,2,Andhra Pradesh,101,India,IN,91
173,Nathayyapalem,2,Andhra Pradesh,101,India,IN,91
174,Nayudupeta,2,Andhra Pradesh,101,India,IN,91
175,Nelimaria,2,Andhra Pradesh,101,India,IN,91
176,Nellore,2,Andhra Pradesh,101,India,IN,91
177,Nidadavole,2,Andhra Pradesh,101,India,IN,91
178,Nuzvid,2,Andhra Pradesh,101,India,IN,91
179,Omerkhan daira,2,Andhra Pradesh,101,India,IN,91
180,Ongole,2,Andhra Pradesh,101,India,IN,91
181,Osmania University,2,Andhra Pradesh,101,India,IN,91
182,Pakala,2,Andhra Pradesh,101,India,IN,91
183,Palakole,2,Andhra Pradesh,101,India,IN,91
184,Palakurthi,2,Andhra Pradesh,101,India,IN,91
185,Palasa,2,Andhra Pradesh,101,India,IN,91
186,Palempalle,2,Andhra Pradesh,101,India,IN,91
187,Palkonda,2,Andhra Pradesh,101,India,IN,91
188,Palmaner,2,Andhra Pradesh,101,India,IN,91
189,Pamur,2,Andhra Pradesh,101,India,IN,91
190,Panjim,2,Andhra Pradesh,101,India,IN,91
191,Papampeta,2,Andhra Pradesh,101,India,IN,91
192,Parasamba,2,Andhra Pradesh,101,India,IN,91
193,Parvatipuram,2,Andhra Pradesh,101,India,IN,91
194,Patancheru,2,Andhra Pradesh,101,India,IN,91
195,Payakaraopet,2,Andhra Pradesh,101,India,IN,91
196,Pedagantyada,2,Andhra Pradesh,101,India,IN,91
197,Pedana,2,Andhra Pradesh,101,India,IN,91
198,Peddapuram,2,Andhra Pradesh,101,India,IN,91
199,Pendurthi,2,Andhra Pradesh,101,India,IN,91
200,Penugonda,2,Andhra Pradesh,101,India,IN,91
201,Penukonda,2,Andhra Pradesh,101,India,IN,91
202,Phirangipuram,2,Andhra Pradesh,101,India,IN,91
203,Pithapuram,2,Andhra Pradesh,101,India,IN,91
204,Ponnur,2,Andhra Pradesh,101,India,IN,91
205,Port Blair,2,Andhra Pradesh,101,India,IN,91
206,Pothinamallayyapalem,2,Andhra Pradesh,101,India,IN,91
207,Prakasam,2,Andhra Pradesh,101,India,IN,91
208,Prasadampadu,2,Andhra Pradesh,101,India,IN,91
209,Prasantinilayam,2,Andhra Pradesh,101,India,IN,91
210,Proddatur,2,Andhra Pradesh,101,India,IN,91
211,Pulivendla,2,Andhra Pradesh,101,India,IN,91
212,Punganuru,2,Andhra Pradesh,101,India,IN,91
213,Puttur,2,Andhra Pradesh,101,India,IN,91
214,Qutubullapur,2,Andhra Pradesh,101,India,IN,91
215,Rajahmundry,2,Andhra Pradesh,101,India,IN,91
216,Rajamahendri,2,Andhra Pradesh,101,India,IN,91
217,Rajampet,2,Andhra Pradesh,101,India,IN,91
218,Rajendranagar,2,Andhra Pradesh,101,India,IN,91
219,Rajoli,2,Andhra Pradesh,101,India,IN,91
220,Ramachandrapuram,2,Andhra Pradesh,101,India,IN,91
221,Ramanayyapeta,2,Andhra Pradesh,101,India,IN,91
222,Ramapuram,2,Andhra Pradesh,101,India,IN,91
223,Ramarajupalli,2,Andhra Pradesh,101,India,IN,91
224,Ramavarappadu,2,Andhra Pradesh,101,India,IN,91
225,Rameswaram,2,Andhra Pradesh,101,India,IN,91
226,Rampachodavaram,2,Andhra Pradesh,101,India,IN,91
227,Ravulapalam,2,Andhra Pradesh,101,India,IN,91
228,Rayachoti,2,Andhra Pradesh,101,India,IN,91
229,Rayadrug,2,Andhra Pradesh,101,India,IN,91
230,Razam,2,Andhra Pradesh,101,India,IN,91
231,Razole,2,Andhra Pradesh,101,India,IN,91
232,Renigunta,2,Andhra Pradesh,101,India,IN,91
233,Repalle,2,Andhra Pradesh,101,India,IN,91
234,Rishikonda,2,Andhra Pradesh,101,India,IN,91
235,Salur,2,Andhra Pradesh,101,India,IN,91
236,Samalkot,2,Andhra Pradesh,101,India,IN,91
237,Sattenapalle,2,Andhra Pradesh,101,India,IN,91
238,Seetharampuram,2,Andhra Pradesh,101,India,IN,91
239,Serilungampalle,2,Andhra Pradesh,101,India,IN,91
240,Shankarampet,2,Andhra Pradesh,101,India,IN,91
241,Shar,2,Andhra Pradesh,101,India,IN,91
242,Singarayakonda,2,Andhra Pradesh,101,India,IN,91
243,Sirpur,2,Andhra Pradesh,101,India,IN,91
244,Sirsilla,2,Andhra Pradesh,101,India,IN,91
245,Sompeta,2,Andhra Pradesh,101,India,IN,91
246,Sriharikota,2,Andhra Pradesh,101,India,IN,91
247,Srikakulam,2,Andhra Pradesh,101,India,IN,91
248,Srikalahasti,2,Andhra Pradesh,101,India,IN,91
249,Sriramnagar,2,Andhra Pradesh,101,India,IN,91
250,Sriramsagar,2,Andhra Pradesh,101,India,IN,91
251,Srisailam,2,Andhra Pradesh,101,India,IN,91
252,Srisailamgudem Devasthanam,2,Andhra Pradesh,101,India,IN,91
253,Sulurpeta,2,Andhra Pradesh,101,India,IN,91
254,Suriapet,2,Andhra Pradesh,101,India,IN,91
255,Suryaraopet,2,Andhra Pradesh,101,India,IN,91
256,Tadepalle,2,Andhra Pradesh,101,India,IN,91
257,Tadepalligudem,2,Andhra Pradesh,101,India,IN,91
258,Tadpatri,2,Andhra Pradesh,101,India,IN,91
259,Tallapalle,2,Andhra Pradesh,101,India,IN,91
260,Tanuku,2,Andhra Pradesh,101,India,IN,91
261,Tekkali,2,Andhra Pradesh,101,India,IN,91
262,Tenali,2,Andhra Pradesh,101,India,IN,91
263,Tigalapahad,2,Andhra Pradesh,101,India,IN,91
264,Tiruchanur,2,Andhra Pradesh,101,India,IN,91
265,Tirumala,2,Andhra Pradesh,101,India,IN,91
266,Tirupati,2,Andhra Pradesh,101,India,IN,91
267,Tirvuru,2,Andhra Pradesh,101,India,IN,91
268,Trimulgherry,2,Andhra Pradesh,101,India,IN,91
269,Tuni,2,Andhra Pradesh,101,India,IN,91
270,Turangi,2,Andhra Pradesh,101,India,IN,91
271,Ukkayapalli,2,Andhra Pradesh,101,India,IN,91
272,Ukkunagaram,2,Andhra Pradesh,101,India,IN,91
273,Uppal Kalan,2,Andhra Pradesh,101,India,IN,91
274,Upper Sileru,2,Andhra Pradesh,101,India,IN,91
275,Uravakonda,2,Andhra Pradesh,101,India,IN,91
276,Vadlapudi,2,Andhra Pradesh,101,India,IN,91
277,Vaparala,2,Andhra Pradesh,101,India,IN,91
278,Vemalwada,2,Andhra Pradesh,101,India,IN,91
279,Venkatagiri,2,Andhra Pradesh,101,India,IN,91
280,Venkatapuram,2,Andhra Pradesh,101,India,IN,91
281,Vepagunta,2,Andhra Pradesh,101,India,IN,91
282,Vetapalem,2,Andhra Pradesh,101,India,IN,91
283,Vijayapuri,2,Andhra Pradesh,101,India,IN,91
284,Vijayapuri South,2,Andhra Pradesh,101,India,IN,91
285,Vijayawada,2,Andhra Pradesh,101,India,IN,91
286,Vinukonda,2,Andhra Pradesh,101,India,IN,91
287,Visakhapatnam,2,Andhra Pradesh,101,India,IN,91
288,Vizianagaram,2,Andhra Pradesh,101,India,IN,91
289,Vuyyuru,2,Andhra Pradesh,101,India,IN,91
290,Wanparti,2,Andhra Pradesh,101,India,IN,91
291,West Godavari Dist.,2,Andhra Pradesh,101,India,IN,91
292,Yadagirigutta,2,Andhra Pradesh,101,India,IN,91
293,Yarada,2,Andhra Pradesh,101,India,IN,91
294,Yellamanchili,2,Andhra Pradesh,101,India,IN,91
295,Yemmiganur,2,Andhra Pradesh,101,India,IN,91
296,Yenamalakudru,2,Andhra Pradesh,101,India,IN,91
297,Yendada,2,Andhra Pradesh,101,India,IN,91
298,Yerraguntla,2,Andhra Pradesh,101,India,IN,91
299,Along,3,Arunachal Pradesh,101,India,IN,91
300,Basar,3,Arunachal Pradesh,101,India,IN,91
301,Bondila,3,Arunachal Pradesh,101,India,IN,91
302,Changlang,3,Arunachal Pradesh,101,India,IN,91
303,Daporijo,3,Arunachal Pradesh,101,India,IN,91
304,Deomali,3,Arunachal Pradesh,101,India,IN,91
305,Itanagar,3,Arunachal Pradesh,101,India,IN,91
306,Jairampur,3,Arunachal Pradesh,101,India,IN,91
307,Khonsa,3,Arunachal Pradesh,101,India,IN,91
308,Naharlagun,3,Arunachal Pradesh,101,India,IN,91
309,Namsai,3,Arunachal Pradesh,101,India,IN,91
310,Pasighat,3,Arunachal Pradesh,101,India,IN,91
311,Roing,3,Arunachal Pradesh,101,India,IN,91
312,Seppa,3,Arunachal Pradesh,101,India,IN,91
313,Tawang,3,Arunachal Pradesh,101,India,IN,91
314,Tezu,3,Arunachal Pradesh,101,India,IN,91
315,Ziro,3,Arunachal Pradesh,101,India,IN,91
316,Abhayapuri,4,Assam,101,India,IN,91
317,Ambikapur,4,Assam,101,India,IN,91
318,Amguri,4,Assam,101,India,IN,91
319,Anand Nagar,4,Assam,101,India,IN,91
320,Badarpur,4,Assam,101,India,IN,91
321,Badarpur Railway Town,4,Assam,101,India,IN,91
322,Bahbari Gaon,4,Assam,101,India,IN,91
323,Bamun Sualkuchi,4,Assam,101,India,IN,91
324,Barbari,4,Assam,101,India,IN,91
325,Barpathar,4,Assam,101,India,IN,91
326,Barpeta,4,Assam,101,India,IN,91
327,Barpeta Road,4,Assam,101,India,IN,91
328,Basugaon,4,Assam,101,India,IN,91
329,Bihpuria,4,Assam,101,India,IN,91
330,Bijni,4,Assam,101,India,IN,91
331,Bilasipara,4,Assam,101,India,IN,91
332,Biswanath Chariali,4,Assam,101,India,IN,91
333,Bohori,4,Assam,101,India,IN,91
334,Bokajan,4,Assam,101,India,IN,91
335,Bokokhat,4,Assam,101,India,IN,91
336,Bongaigaon,4,Assam,101,India,IN,91
337,Bongaigaon Petro-chemical Town,4,Assam,101,India,IN,91
338,Borgolai,4,Assam,101,India,IN,91
339,Chabua,4,Assam,101,India,IN,91
340,Chandrapur Bagicha,4,Assam,101,India,IN,91
341,Chapar,4,Assam,101,India,IN,91
342,Chekonidhara,4,Assam,101,India,IN,91
343,Choto Haibor,4,Assam,101,India,IN,91
344,Dergaon,4,Assam,101,India,IN,91
345,Dharapur,4,Assam,101,India,IN,91
346,Dhekiajuli,4,Assam,101,India,IN,91
347,Dhemaji,4,Assam,101,India,IN,91
348,Dhing,4,Assam,101,India,IN,91
349,Dhubri,4,Assam,101,India,IN,91
350,Dhuburi,4,Assam,101,India,IN,91
351,Dibrugarh,4,Assam,101,India,IN,91
352,Digboi,4,Assam,101,India,IN,91
353,Digboi Oil Town,4,Assam,101,India,IN,91
354,Dimaruguri,4,Assam,101,India,IN,91
355,Diphu,4,Assam,101,India,IN,91
356,Dispur,4,Assam,101,India,IN,91
357,Doboka,4,Assam,101,India,IN,91
358,Dokmoka,4,Assam,101,India,IN,91
359,Donkamokan,4,Assam,101,India,IN,91
360,Duliagaon,4,Assam,101,India,IN,91
361,Duliajan,4,Assam,101,India,IN,91
362,Duliajan No.1,4,Assam,101,India,IN,91
363,Dum Duma,4,Assam,101,India,IN,91
364,Durga Nagar,4,Assam,101,India,IN,91
365,Gauripur,4,Assam,101,India,IN,91
366,Goalpara,4,Assam,101,India,IN,91
367,Gohpur,4,Assam,101,India,IN,91
368,Golaghat,4,Assam,101,India,IN,91
369,Golakganj,4,Assam,101,India,IN,91
370,Gossaigaon,4,Assam,101,India,IN,91
371,Guwahati,4,Assam,101,India,IN,91
372,Haflong,4,Assam,101,India,IN,91
373,Hailakandi,4,Assam,101,India,IN,91
374,Hamren,4,Assam,101,India,IN,91
375,Hauli,4,Assam,101,India,IN,91
376,Hauraghat,4,Assam,101,India,IN,91
377,Hojai,4,Assam,101,India,IN,91
378,Jagiroad,4,Assam,101,India,IN,91
379,Jagiroad Paper Mill,4,Assam,101,India,IN,91
380,Jogighopa,4,Assam,101,India,IN,91
381,Jonai Bazar,4,Assam,101,India,IN,91
382,Jorhat,4,Assam,101,India,IN,91
383,Kampur Town,4,Assam,101,India,IN,91
384,Kamrup,4,Assam,101,India,IN,91
385,Kanakpur,4,Assam,101,India,IN,91
386,Karimganj,4,Assam,101,India,IN,91
387,Kharijapikon,4,Assam,101,India,IN,91
388,Kharupetia,4,Assam,101,India,IN,91
389,Kochpara,4,Assam,101,India,IN,91
390,Kokrajhar,4,Assam,101,India,IN,91
391,Kumar Kaibarta Gaon,4,Assam,101,India,IN,91
392,Lakhimpur,4,Assam,101,India,IN,91
393,Lakhipur,4,Assam,101,India,IN,91
394,Lala,4,Assam,101,India,IN,91
395,Lanka,4,Assam,101,India,IN,91
396,Lido Tikok,4,Assam,101,India,IN,91
397,Lido Town,4,Assam,101,India,IN,91
398,Lumding,4,Assam,101,India,IN,91
399,Lumding Railway Colony,4,Assam,101,India,IN,91
400,Mahur,4,Assam,101,India,IN,91
401,Maibong,4,Assam,101,India,IN,91
402,Majgaon,4,Assam,101,India,IN,91
403,Makum,4,Assam,101,India,IN,91
404,Mangaldai,4,Assam,101,India,IN,91
405,Mankachar,4,Assam,101,India,IN,91
406,Margherita,4,Assam,101,India,IN,91
407,Mariani,4,Assam,101,India,IN,91
408,Marigaon,4,Assam,101,India,IN,91
409,Moran,4,Assam,101,India,IN,91
410,Moranhat,4,Assam,101,India,IN,91
411,Nagaon,4,Assam,101,India,IN,91
412,Naharkatia,4,Assam,101,India,IN,91
413,Nalbari,4,Assam,101,India,IN,91
414,Namrup,4,Assam,101,India,IN,91
415,Naubaisa Gaon,4,Assam,101,India,IN,91
416,Nazira,4,Assam,101,India,IN,91
417,New Bongaigaon Railway Colony,4,Assam,101,India,IN,91
418,Niz-Hajo,4,Assam,101,India,IN,91
419,North Guwahati,4,Assam,101,India,IN,91
420,Numaligarh,4,Assam,101,India,IN,91
421,Palasbari,4,Assam,101,India,IN,91
422,Panchgram,4,Assam,101,India,IN,91
423,Pathsala,4,Assam,101,India,IN,91
424,Raha,4,Assam,101,India,IN,91
425,Rangapara,4,Assam,101,India,IN,91
426,Rangia,4,Assam,101,India,IN,91
427,Salakati,4,Assam,101,India,IN,91
428,Sapatgram,4,Assam,101,India,IN,91
429,Sarthebari,4,Assam,101,India,IN,91
430,Sarupathar,4,Assam,101,India,IN,91
431,Sarupathar Bengali,4,Assam,101,India,IN,91
432,Senchoagaon,4,Assam,101,India,IN,91
433,Sibsagar,4,Assam,101,India,IN,91
434,Silapathar,4,Assam,101,India,IN,91
435,Silchar,4,Assam,101,India,IN,91
436,Silchar Part-X,4,Assam,101,India,IN,91
437,Sonari,4,Assam,101,India,IN,91
438,Sorbhog,4,Assam,101,India,IN,91
439,Sualkuchi,4,Assam,101,India,IN,91
440,Tangla,4,Assam,101,India,IN,91
441,Tezpur,4,Assam,101,India,IN,91
442,Tihu,4,Assam,101,India,IN,91
443,Tinsukia,4,Assam,101,India,IN,91
444,Titabor,4,Assam,101,India,IN,91
445,Udalguri,4,Assam,101,India,IN,91
446,Umrangso,4,Assam,101,India,IN,91
447,Uttar Krishnapur Part-I,4,Assam,101,India,IN,91
448,Amarpur,5,Bihar,101,India,IN,91
449,Ara,5,Bihar,101,India,IN,91
450,Araria,5,Bihar,101,India,IN,91
451,Areraj,5,Bihar,101,India,IN,91
452,Asarganj,5,Bihar,101,India,IN,91
453,Aurangabad,5,Bihar,101,India,IN,91
454,Bagaha,5,Bihar,101,India,IN,91
455,Bahadurganj,5,Bihar,101,India,IN,91
456,Bairgania,5,Bihar,101,India,IN,91
457,Bakhtiyarpur,5,Bihar,101,India,IN,91
458,Banka,5,Bihar,101,India,IN,91
459,Banmankhi,5,Bihar,101,India,IN,91
460,Bar Bigha,5,Bihar,101,India,IN,91
461,Barauli,5,Bihar,101,India,IN,91
462,Barauni Oil Township,5,Bihar,101,India,IN,91
463,Barh,5,Bihar,101,India,IN,91
464,Barhiya,5,Bihar,101,India,IN,91
465,Bariapur,5,Bihar,101,India,IN,91
466,Baruni,5,Bihar,101,India,IN,91
467,Begusarai,5,Bihar,101,India,IN,91
468,Behea,5,Bihar,101,India,IN,91
469,Belsand,5,Bihar,101,India,IN,91
470,Bettiah,5,Bihar,101,India,IN,91
471,Bhabua,5,Bihar,101,India,IN,91
472,Bhagalpur,5,Bihar,101,India,IN,91
473,Bhimnagar,5,Bihar,101,India,IN,91
474,Bhojpur,5,Bihar,101,India,IN,91
475,Bihar,5,Bihar,101,India,IN,91
476,Bihar Sharif,5,Bihar,101,India,IN,91
477,Bihariganj,5,Bihar,101,India,IN,91
478,Bikramganj,5,Bihar,101,India,IN,91
479,Birpur,5,Bihar,101,India,IN,91
480,Bodh Gaya,5,Bihar,101,India,IN,91
481,Buxar,5,Bihar,101,India,IN,91
482,Chakia,5,Bihar,101,India,IN,91
483,Chanpatia,5,Bihar,101,India,IN,91
484,Chhapra,5,Bihar,101,India,IN,91
485,Chhatapur,5,Bihar,101,India,IN,91
486,Colgong,5,Bihar,101,India,IN,91
487,Dalsingh Sarai,5,Bihar,101,India,IN,91
488,Darbhanga,5,Bihar,101,India,IN,91
489,Daudnagar,5,Bihar,101,India,IN,91
490,Dehri,5,Bihar,101,India,IN,91
491,Dhaka,5,Bihar,101,India,IN,91
492,Dighwara,5,Bihar,101,India,IN,91
493,Dinapur,5,Bihar,101,India,IN,91
494,Dinapur Cantonment,5,Bihar,101,India,IN,91
495,Dumra,5,Bihar,101,India,IN,91
496,Dumraon,5,Bihar,101,India,IN,91
497,Fatwa,5,Bihar,101,India,IN,91
498,Forbesganj,5,Bihar,101,India,IN,91
499,Gaya,5,Bihar,101,India,IN,91
500,Gazipur,5,Bihar,101,India,IN,91
501,Ghoghardiha,5,Bihar,101,India,IN,91
502,Gogri Jamalpur,5,Bihar,101,India,IN,91
